a0 a1 a2 a3 b0 b1 b2 b3 c0 sim_hex sim_val golden_val abs_error
44 BD BA C2 4D 43 D0 A1 50 60 32.000000 33.382812 1.382812
39 D1 C9 4E D2 49 39 CA 4E EA -80.000000 -84.812500 4.812500
CC BE C2 33 C8 51 CC BF BA 59 18.000000 20.710938 2.710938
12 4F 42 4C C7 30 D1 4B CD 4E 7.000000 7.603516 0.603516
D0 41 CD 32 C3 49 D1 D0 D0 69 72.000000 77.625000 5.625000
49 4F 4E D0 C9 4B 49 CC 50 6E 112.000000 108.500000 3.500000
4E 4A C7 CD C4 D1 D0 48 4B E6 -56.000000 -56.500000 0.500000
50 4E CA 44 AF 4E CF B5 52 6C 96.000000 90.312500 5.687500
2C 3D 4C 51 40 45 50 3D D2 67 60.000000 58.656250 1.343750
D0 96 CF 49 42 51 50 C4 CA EC -96.000000 -98.992188 2.992188
CB 51 CF CC D0 46 3D 2A 51 68 64.000000 70.437500 6.437500
52 C5 35 A5 D0 C9 4D C4 48 E7 -60.000000 -55.484375 4.515625
C2 CB 38 BC D2 B8 4E B2 CA 60 32.000000 33.437500 1.437500
CC 4B C6 D1 48 4A A7 43 4B D6 -14.000000 -14.929688 0.929688
42 51 46 B1 D0 D0 B6 4F 4E EC -96.000000 -92.281250 3.718750
CC 3F B9 D1 C0 C4 4E CB C9 63 44.000000 43.500000 0.500000
4A CF BB CE AC 51 4F 4B B3 EF -120.000000 -118.875000 1.125000
4F 4B 47 CC 51 45 03 45 CF 67 60.000000 58.396973 1.603027
43 B8 D0 CF BA BF B8 48 CB DE -28.000000 -29.062500 1.062500
3E 49 44 A8 C4 C3 D0 51 C9 E5 -52.000000 -48.375000 3.625000
50 C9 4A CD 42 D1 42 C9 42 6E 112.000000 104.750000 7.250000
CE CD CB 28 C2 48 C0 C2 CC C6 -3.500000 -4.125000 0.625000
C7 42 52 CE C9 48 CE 46 49 E8 -64.000000 -63.125000 0.875000
51 49 C0 D1 46 4C B3 40 D0 60 32.000000 33.875000 1.875000
52 3E 36 C8 4C 4B 50 3E C7 68 64.000000 65.875000 1.875000
4B 52 C9 CC CC C9 4A D2 4D E1 -36.000000 -34.000000 2.000000
AC 51 45 D0 43 C9 CC 40 AB EA -80.000000 -77.375000 2.625000
4B C8 C9 4A 47 46 50 D2 50 E9 -72.000000 -71.375000 0.625000
C7 C9 4D CD C5 CE 46 45 C2 63 44.000000 42.812500 1.187500
51 30 51 35 D2 CD 4E C9 CA E1 -36.000000 -38.906250 2.906250
C9 B8 4A 50 C6 CB 4A 4C 3D 6C 96.000000 95.875000 0.125000
C5 D0 51 4C C1 4F 4C 4E 3E 63 44.000000 45.062500 1.062500
C9 C1 B9 D1 C2 46 37 38 D1 D8 -16.000000 -15.679688 0.320312
3D 50 CA C9 C8 50 4C 4A AA 46 3.500000 4.687500 1.187500
CE 51 4B D1 CF 49 14 3A 50 6C 96.000000 90.007812 5.992188
51 46 43 43 C8 4D CA D2 30 E5 -52.000000 -54.000000 2.000000
4D 50 24 3D 42 4E BF 3E 49 6A 80.000000 79.242188 0.757812
45 A7 4B CF CF 4A 51 50 C9 E2 -40.000000 -40.546875 0.546875
4D 45 B8 4F A1 39 52 4A CF 5C 24.000000 22.742188 1.257812
1B 3D 51 4D C1 CD BA CF 51 E7 -60.000000 -61.755859 1.755859
4D 51 4A 47 D0 4D 4C 45 C7 63 44.000000 44.937500 0.937500
52 43 BC 51 BF 4E 4B C4 4B DF -30.000000 -29.250000 0.750000
AF 47 D2 4B 39 52 D2 42 49 72 160.000000 155.222656 4.777344
CA C2 3F 4B 41 48 D1 D1 D2 EC -96.000000 -97.625000 1.625000
52 CE 36 C5 CB CC 51 3A CA D6 -14.000000 -14.187500 0.187500
CB 44 37 D1 CE CC C8 4B D1 E2 -40.000000 -41.750000 1.750000
BA CE BE 4A 50 CC 3C D0 4A D0 -8.000000 -5.625000 2.375000
CF 45 50 D2 49 C6 BA C4 CC E0 -32.000000 -31.125000 0.875000
CD CA 50 4D 50 CB BC B6 4F E0 -32.000000 -34.687500 2.687500
52 4D BA 47 40 50 44 4A BB 6B 88.000000 85.625000 2.375000
4E 1C 50 4A 3C 51 B8 CD 48 DD -26.000000 -25.156250 0.843750
3F 3F 4D 31 D2 C9 CF 3D CC EA -80.000000 -81.023438 1.023438
3D C8 4D 4D 47 CB 51 C6 4D 69 72.000000 70.343750 1.656250
31 CF CD 46 47 4C A4 CB CD E8 -64.000000 -67.421875 3.421875
4B C3 BB C8 4D 42 D1 4C B9 5A 20.000000 16.125000 3.875000
23 CF 25 CF D1 51 BA B9 D0 E9 -72.000000 -68.863281 3.136719
CE CF 43 51 D2 50 45 3C CE 5D 26.000000 25.437500 0.562500
3B 52 CD 4E D1 D0 CC C5 CF EA -80.000000 -83.625000 3.625000
C1 4F CA B8 37 28 4E CA 3B DE -28.000000 -28.859375 0.859375
C9 51 C7 CE D2 50 C6 4D C0 6A 80.000000 82.625000 2.625000
C5 51 52 4D 42 45 4C D1 CD 56 14.000000 16.125000 2.125000
4F B9 CA D0 48 BB CE 50 C8 00 0.000000 -1.453125 1.453125
C3 A7 46 CA 4E BE C0 4B 4D E4 -48.000000 -46.839844 1.160156
51 B7 50 CD 47 CC CF CA C4 50 8.000000 8.875000 0.875000
4B D2 D1 C9 D0 D1 D1 D0 C1 72 160.000000 160.750000 0.750000
41 4C B8 50 49 C6 CF 52 C3 69 72.000000 73.875000 1.875000
BD 44 4D 52 B3 51 CA 48 CF 5E 28.000000 28.117188 0.117188
D0 49 C7 50 D0 B6 2D BB B7 64 48.000000 46.601562 1.398438
C5 49 4E A4 4F A8 40 4C B5 D7 -15.000000 -13.437500 1.562500
3D 40 4A 4A CD B4 4C D2 50 DC -24.000000 -24.062500 0.062500
4F 45 4D D1 52 CC 51 BB 50 70 128.000000 134.375000 6.375000
C1 C4 46 49 B6 42 D0 49 D1 DA -20.000000 -22.281250 2.281250
CE BB C6 D0 C9 C1 51 B0 44 54 12.000000 10.093750 1.906250
41 51 40 4D 51 C1 4A 3B A3 59 18.000000 18.765625 0.765625
38 CD 49 CC C9 B6 4C 51 4D D9 -18.000000 -19.312500 1.312500
C3 15 4A 4C CB C9 50 2E 52 68 64.000000 67.521484 3.521484
4F BE 49 BE 40 49 3B 52 D0 D4 -12.000000 -12.187500 0.187500
BD 50 D0 C6 CE 4D 52 A2 CC DC -24.000000 -22.078125 1.921875
CF C7 C3 4B C9 D1 C9 4F D1 6E 112.000000 112.125000 0.125000
D0 48 51 C0 4F C9 C7 47 C7 EF -120.000000 -123.000000 3.000000
C7 4C D0 45 CE 47 45 CA 50 58 16.000000 14.500000 1.500000
4B 52 46 52 CA 51 C1 4D 4E 70 128.000000 126.625000 1.375000
43 C5 C0 41 4E C9 41 4E D1 61 36.000000 36.125000 0.125000
3E C9 52 46 C8 D1 49 D0 4B 67 60.000000 56.000000 4.000000
B4 52 D1 BE D0 D0 51 42 CE F2 -160.000000 -166.375000 6.375000
4B 4A D1 52 C4 51 CA 4B D2 6F 120.000000 118.500000 1.500000
49 4F D1 C1 4A 22 C5 B7 51 68 64.000000 64.031250 0.031250
30 48 C9 D1 C6 41 AA 4E C2 E6 -56.000000 -56.843750 0.843750
51 D1 C1 49 C4 AF 50 22 BC E2 -40.000000 -41.578125 1.578125
52 3F 4C 4E 37 CF C4 BA CB E1 -36.000000 -36.937500 0.937500
45 CD 3E 51 50 45 41 46 45 63 44.000000 43.562500 0.437500
4D 52 C1 CB 51 C6 D2 BD D0 64 48.000000 46.937500 1.062500
A9 D0 52 43 51 4D 3B 4E 49 D8 -16.000000 -17.031250 1.031250
4B 4D D0 C7 46 50 3D C3 52 69 72.000000 78.562500 6.562500
50 52 D0 4B 41 D0 3D CD D2 EF -120.000000 -120.750000 0.750000
C6 C1 D1 42 50 20 52 4D CB ED -104.000000 -107.531250 3.531250
CA C1 46 4F BC 45 BC C1 31 DB -22.000000 -21.375000 0.625000
D1 39 45 D2 51 C9 D0 4B C7 F3 -176.000000 -170.812500 5.187500
0F C4 C5 D0 4C 44 4E CC 52 5D 26.000000 26.425781 0.425781
32 BF D1 C9 4B 4D D2 43 C0 68 64.000000 66.875000 2.875000
CD C8 C7 CB B9 D1 49 4B CF D2 -10.000000 -11.312500 1.312500
50 B2 4D 45 B9 C2 C1 C9 4C DF -30.000000 -30.687500 0.687500
CA BB C9 4E CC 52 51 51 4A 63 44.000000 43.750000 0.250000
CE 49 20 36 51 43 51 CC CA E6 -56.000000 -59.750000 3.750000
38 51 C8 49 C3 37 52 50 4B 50 8.000000 7.187500 0.812500
BC C4 4F C2 34 50 51 CA 50 68 64.000000 62.875000 1.125000
C8 50 CC 23 51 4D 51 50 4D DF -30.000000 -30.125000 0.125000
4C CA 48 43 C9 4F 51 D2 D2 E8 -64.000000 -66.000000 2.000000
4E D0 4D 21 4F D1 47 D1 CD 71 144.000000 141.109375 2.890625
CD CA 4E CC CC 52 48 4F 39 DE -28.000000 -26.875000 1.125000
D1 D0 D2 4C C6 40 43 40 D1 D2 -10.000000 -9.000000 1.000000
45 CA CE CF C7 4E 51 C1 4A EB -88.000000 -88.312500 0.312500
2D 4B C2 42 52 C8 D0 51 4D 60 32.000000 31.062500 0.937500
36 CF CF 4E C2 C3 BB 4C BE 68 64.000000 69.000000 5.000000
BB 4B 51 C5 47 4C CE 41 C1 E3 -44.000000 -44.718750 0.718750
48 49 43 44 4E 42 51 CA C5 63 44.000000 45.750000 1.750000
4E D1 D0 CA 4F 2A C3 47 C8 63 44.000000 48.937500 4.937500
4C CF CA CF D0 D0 4B 49 C7 E5 -52.000000 -53.000000 1.000000
B9 D0 B7 B0 4A 4A 4D 4A CA E8 -64.000000 -59.218750 4.781250
4D 4E 4B 51 CA C9 31 51 4E 5E 28.000000 27.093750 0.906250
CC 38 BE D1 4E CB 28 D0 44 5E 28.000000 27.062500 0.937500
C8 CB CB CE 91 C9 CC 4B 46 5B 22.000000 22.890625 0.890625
47 51 48 C3 D0 C8 D1 4F 52 EF -120.000000 -112.625000 7.375000
C4 1F B6 4A 51 CA 51 CF 4B E8 -64.000000 -67.460938 3.460938
C0 D2 C5 CA 46 51 49 CC 49 EA -80.000000 -77.125000 2.875000
52 CF 46 51 51 50 B8 51 51 6E 112.000000 116.500000 4.500000
48 D2 47 4A D0 45 C8 4C D0 E6 -56.000000 -57.500000 1.500000
C7 CE C1 BD D0 CB 3B C9 50 6B 88.000000 80.718750 7.281250
C6 D0 CA D0 C9 4C 43 46 D0 EA -80.000000 -82.000000 2.000000
4A 51 50 2C 43 4A 39 2F D2 66 56.000000 57.925781 1.925781
CE C2 CC D0 25 D2 D0 50 50 58 16.000000 15.578125 0.421875
4B D0 41 BA AD CE 2B CB D1 65 52.000000 52.414062 0.414062
36 C1 4C A0 95 C3 D2 50 3A E5 -52.000000 -53.606934 1.606934
50 51 CA CB 31 51 46 CD CD 6C 96.000000 97.250000 1.250000
49 4D 3D 4A D1 49 44 48 31 56 14.000000 14.187500 0.187500
AA 49 42 D1 B1 45 3A 4A B2 DE -28.000000 -27.699219 0.300781
D1 D0 D0 D1 3C 43 CA 38 C1 D1 -9.000000 -6.750000 2.250000
C8 4C 44 B5 C2 36 51 4E C8 61 36.000000 32.562500 3.437500
43 4F 45 46 CD 51 51 D1 CC 62 40.000000 41.375000 1.375000
BE 51 A3 D1 4C 4E CD 4B 51 52 10.000000 13.117188 3.117188
3F 4A 51 4A 4D CE AA CA C7 E6 -56.000000 -54.375000 1.625000
51 3A 4D CA CB CB 41 47 4E E6 -56.000000 -53.500000 2.500000
3E 2D 51 50 46 C8 4F C8 4E 64 48.000000 47.000000 1.000000
45 CA B5 C2 4B 4B D1 34 AE C9 -4.500000 -4.625000 0.125000
38 CB D2 C2 4F 50 51 28 C1 F0 -128.000000 -129.375000 1.375000
B8 42 CC D0 47 A7 D1 CA 24 6B 88.000000 89.851562 1.851562
9E 50 4F CB CB CC BB 3E C2 E9 -72.000000 -69.835938 2.164062
CD 4C C9 4C 45 50 46 CE C9 E1 -36.000000 -35.375000 0.625000
CA 4A 4F 4C 31 C5 89 44 52 51 9.000000 8.805664 0.194336
C3 3F 51 CE C4 BA 45 4B 37 C2 -2.500000 -2.406250 0.093750
C9 4A 43 CB CD CA C5 BB 4E 52 10.000000 9.875000 0.125000
CF 41 42 44 C1 D1 3A 44 CE 40 2.000000 1.750000 0.250000
50 C2 52 CF D0 BB 4C 49 D1 E3 -44.000000 -43.312500 0.687500
BA 52 4A CF D2 3A 4A 49 48 59 18.000000 20.250000 2.250000
CF CF 50 4D 4C BC D1 D0 A8 F2 -160.000000 -158.000000 2.000000
CE 4F D0 4A 3B 3C CA 51 52 6C 96.000000 96.625000 0.625000
C5 48 51 49 51 CB D2 B1 4A F1 -144.000000 -138.781250 5.218750
36 51 4A CF 48 51 B7 4E CD 5A 20.000000 20.812500 0.812500
4F CD 51 C8 D2 4C 49 51 BF EE -112.000000 -111.375000 0.625000
C4 C9 2A CE 47 48 9B 4B 45 E8 -64.000000 -64.526855 0.526855
47 B2 CB C7 C3 45 D0 4C BA 4F 7.500000 7.906250 0.406250
CF 43 4C 4D CF 43 3D CD 49 5F 30.000000 35.812500 5.812500
4D D0 29 C9 D2 43 B8 CC 50 E5 -52.000000 -52.281250 0.281250
42 4E CF 4D BD 4F 52 D1 50 EA -80.000000 -77.062500 2.937500
CE C8 48 4D B9 43 C1 2C CE D9 -18.000000 -16.687500 1.312500
4D D0 D2 CA 50 51 4B AF 4B E9 -72.000000 -67.156250 4.843750
52 B0 CE B3 48 4E 51 D1 40 DB -22.000000 -18.312500 3.687500
4C C9 C4 4F 4B 51 40 D2 35 EB -88.000000 -87.687500 0.312500
4F C9 D0 D0 40 45 CF 4C 52 5C 24.000000 22.375000 1.625000
4A BC 4F 51 50 50 4C 51 D2 71 144.000000 144.000000 0.000000
51 4E D1 51 51 47 51 BE CF B4 -0.750000 3.000000 3.750000
4B 3A D0 52 C4 D0 CD A7 D1 56 14.000000 14.156250 0.156250
D0 50 4F 4B C2 B8 C2 C0 51 D2 -10.000000 -8.750000 1.250000
4D D0 48 10 4F 4A D0 C8 C7 DE -28.000000 -27.125000 0.875000
35 C8 A8 4C 51 39 4B 51 D0 64 48.000000 47.437500 0.562500
48 3A C8 4B CF 48 48 CA 4A E8 -64.000000 -63.500000 0.500000
D0 D1 46 3F 4B CF D0 D1 CA DC -24.000000 -26.375000 2.375000
4E CD C4 4B 3D C9 50 D1 CB E1 -36.000000 -38.375000 2.375000
4B 4A 4B C7 4C 49 51 43 CD 6B 88.000000 88.187500 0.187500
CD 46 C1 CC D1 CB 4D D2 9A 6B 88.000000 84.546875 3.453125
4C D1 39 C3 4B C8 47 C1 47 6B 88.000000 83.156250 4.843750
4E 47 4C 42 31 B7 23 D2 D0 E0 -32.000000 -31.546875 0.453125
44 50 4A D2 C6 4C 51 CF 48 72 160.000000 161.500000 1.500000
CB C2 BF 44 BA 3F 51 49 49 46 3.500000 3.312500 0.187500
3E 4C 43 C4 47 40 50 CC CA 66 56.000000 53.562500 2.437500
C5 CE B0 BD 51 C7 4D C7 CD CE -7.000000 -6.656250 0.343750
D0 CA D1 48 C1 3B 44 D1 42 E4 -48.000000 -49.375000 1.375000
CB B6 CD C9 43 CC 33 3E 4B D8 -16.000000 -16.718750 0.718750
51 3E 4A C6 C0 C9 B3 48 C2 E4 -48.000000 -45.812500 2.187500
4F 4C C0 39 45 50 4B 9E 4C 69 72.000000 67.251953 4.748047
41 37 CB 51 50 C1 48 48 C2 5E 28.000000 27.390625 0.609375
C4 4D C2 4B 44 CC 50 D0 D0 F0 -128.000000 -120.000000 8.000000
4C 52 B7 45 CF C2 C5 47 86 E7 -60.000000 -54.777344 5.222656
CF 9B C1 42 49 CA 4B CC 42 E7 -60.000000 -58.195312 1.804688
C6 D0 D0 D0 3E D1 50 D2 C9 6A 80.000000 77.375000 2.625000
3C 4B D1 2E 51 43 4D 4F AB DD -26.000000 -26.937500 0.937500
D0 C7 CD 41 1E 41 C0 B1 CA C1 -2.250000 -2.578125 0.328125
49 D1 CE 41 49 C8 CE 51 C4 70 128.000000 122.500000 5.500000
CD C1 4D 3C 4C 51 4E 43 51 C2 -2.500000 -0.625000 1.875000
AE CA CC CD CC 4D 41 52 D0 EF -120.000000 -116.375000 3.625000
CF D1 C0 B7 43 52 47 CD CC EE -112.000000 -118.031250 6.031250
4B 46 4A D1 42 49 4E 42 45 62 40.000000 45.250000 5.250000
4B 44 D2 51 41 AC D0 D1 32 57 15.000000 10.875000 4.125000
BA C4 BF D1 D2 3E CE 4E BF E3 -44.000000 -44.500000 0.500000
4E CF 4C CB 4A 4D AF 4D 4D E4 -48.000000 -45.812500 2.187500
45 D0 D1 4B D1 44 36 B4 40 E8 -64.000000 -63.250000 0.750000
C6 C6 4C C3 50 BB BA C9 D1 DE -28.000000 -27.312500 0.687500
45 D2 19 CF 51 D2 B9 4C 3E 6A 80.000000 85.920898 5.920898
3E C6 4C C7 50 4E 49 C1 4D 5F 30.000000 31.437500 1.437500
BD B5 38 47 CA 50 CF C3 D2 DD -26.000000 -26.187500 0.187500
CD D0 4B C9 4A 9C C4 D2 C0 CE -7.000000 -5.250000 1.750000
44 CC 42 4B BC 40 50 C8 37 D9 -18.000000 -17.562500 0.437500
C9 A8 CA 4C C4 CA B0 BE D1 C2 -2.500000 -2.250000 0.250000
C2 CA 4C CA C3 D0 44 45 CD 62 40.000000 42.125000 2.125000
4D 42 4F CD CE B3 CE 4F CC F2 -160.000000 -154.468750 5.531250
CF C8 BA D1 52 28 C8 52 4B F2 -160.000000 -155.500000 4.500000
3D 49 CA 22 52 CD 4B 51 4C E1 -36.000000 -33.093750 2.906250
BB 4D 4B 45 CF 4C 49 51 3C 6E 112.000000 104.812500 7.187500
49 50 CC CD 4A CE BC 52 4D EB -88.000000 -83.000000 5.000000
BF CF D1 4A CD CC D1 BF BB 70 128.000000 127.437500 0.562500
51 CA 40 D1 49 46 C7 48 C3 DD -26.000000 -23.250000 2.750000
97 39 D2 D1 D2 44 3A 46 C0 E2 -40.000000 -42.039062 2.039062
4F 44 50 CA 46 CE 51 3A C7 68 64.000000 67.250000 3.250000
D1 C2 40 CE C0 D1 52 4B C4 59 18.000000 19.000000 1.000000
4E CC 3E 44 BE 49 48 3E 50 D9 -18.000000 -19.000000 1.000000
4C 01 BB 31 4F 40 50 CB BE 5E 28.000000 29.160156 1.160156
4B D2 48 47 CA D2 D1 C5 52 60 32.000000 34.312500 2.312500
3F D0 4C D0 4A 49 CE C9 4D DE -28.000000 -26.125000 1.875000
41 CC 0F 49 44 D1 44 C0 36 65 52.000000 52.712891 0.712891
B9 2A CF D1 50 CB D0 D1 C8 70 128.000000 126.281250 1.718750
CD CC C5 49 D1 4A C6 4E 50 69 72.000000 79.375000 7.375000
B9 CB 4D 50 3A 50 3E BD A9 E3 -44.000000 -47.312500 3.312500
D0 CC C0 BB D1 B0 4D C9 36 68 64.000000 69.062500 5.062500
4B 4B 4A 49 4D 46 CF 50 48 66 56.000000 57.500000 1.500000
CE C9 52 3B 52 BF D0 CE 4A F1 -144.000000 -146.187500 2.187500
CF 44 BD CD 50 4B CC 39 49 E1 -36.000000 -36.562500 0.562500
CE 48 CB 4B CB 50 D1 45 2F 71 144.000000 138.343750 5.656250
CB D1 3B 42 50 C9 51 3E 47 59 18.000000 17.000000 1.000000
D2 CF C3 4E 3F C7 CC C9 4B 30 0.500000 -0.125000 0.625000
D0 CC CE C9 C9 D0 46 37 24 65 52.000000 55.468750 3.468750
52 4D D1 51 4A 46 4C 4E D0 69 72.000000 73.750000 1.750000
4B 4A 4E 4F 49 47 42 4A B5 6C 96.000000 97.687500 1.687500
49 4B 48 4B D1 B1 49 4F 44 5A 20.000000 18.656250 1.343750
25 D0 52 D0 4B A1 51 4E 48 62 40.000000 40.242188 0.242188
CB CE C0 31 D1 D0 35 C5 C7 6C 96.000000 98.296875 2.296875
3C CF 4A 40 3E 3D CB 50 51 D4 -12.000000 -12.062500 0.062500
45 C0 C9 D1 44 50 BA D1 3A 6A 80.000000 81.625000 1.625000
4A 40 CA BF D1 B9 BA D1 D1 E1 -36.000000 -33.125000 2.875000
B4 39 51 D1 CA D1 C3 51 BA EE -112.000000 -113.375000 1.375000
45 CB 4E 4A 4A 51 50 C9 B7 C2 -2.500000 -0.687500 1.812500
48 BD 4E 29 D1 47 46 4A C3 DB -22.000000 -18.937500 3.062500
21 C3 4D 3E D1 C8 B5 43 52 5A 20.000000 19.265625 0.734375
B4 3C 47 CC 3D 25 4D 40 4C 59 18.000000 17.460938 0.539062
4F 26 2B 51 D1 D1 4A 3E CD E6 -56.000000 -58.500000 2.500000
4C 46 4D 4B D2 CB C0 CD BA F0 -128.000000 -129.250000 1.250000
4B C7 44 50 44 BD 4B D1 BE E0 -32.000000 -34.656250 2.656250
38 43 C1 42 42 4E D0 46 47 65 52.000000 52.250000 0.250000
51 B0 D2 4C 43 44 CA D2 CD 48 4.000000 6.750000 2.750000
BD 41 23 B8 D2 CF BD 37 D1 D3 -11.000000 -10.841797 0.158203
C1 4F 50 51 CB D2 4A 4C 4E 62 40.000000 38.375000 1.625000
42 CB C5 BE CF D1 4B 4E BA A8 -0.250000 -0.625000 0.375000
C9 D0 BF D1 50 22 42 45 CD EA -80.000000 -77.687500 2.312500
48 43 C4 4B C8 4E 4A 46 4D 55 13.000000 14.000000 1.000000
C0 4C 40 4A 49 CE 4E CF B5 EA -80.000000 -75.312500 4.687500
BD 49 BA CE 50 46 49 D0 4F 67 60.000000 60.625000 0.625000
51 CE 24 4B 42 52 C4 51 50 52 10.000000 9.437500 0.562500
50 4E C7 CD 51 3F 4A C1 CE 69 72.000000 74.000000 2.000000
B7 BE CB 4E CF D1 C8 49 CE 69 72.000000 69.281250 2.718750
CF B9 C2 CC 40 CE 4F 51 3C EA -80.000000 -78.375000 1.625000
36 CA 38 50 C7 50 3D 52 50 63 44.000000 46.343750 2.343750
CF 43 D0 4A C0 CB 39 3B C9 CE -7.000000 -6.750000 0.250000
4E CF CB 51 CE 49 D0 B5 43 E3 -44.000000 -43.312500 0.687500
4D 4D D2 D2 C9 D0 43 43 4E EF -120.000000 -129.250000 9.250000
50 4F CD 49 D2 C9 51 AF 50 F2 -160.000000 -166.359375 6.359375
45 C1 BC CF CA C7 BF 4F 40 E7 -60.000000 -59.250000 0.750000
C6 2B 3A 52 4C 45 CD 50 51 67 60.000000 60.992188 0.992188
D2 C4 3D D0 29 3A D1 CE CC 5E 28.000000 28.812500 0.812500
C5 4F CC 3B CB C9 CB 51 C8 5D 26.000000 25.500000 0.500000
D1 51 4E C7 CC 36 51 D0 CB 71 144.000000 149.375000 5.375000
4D 49 3B 4E D1 C8 4F CE 4B EE -112.000000 -109.687500 2.312500
D1 3D 42 4A CD 4D 51 4C CB 6F 120.000000 116.062500 3.937500
4D 4D 50 BD BC 46 D1 4B 4F E7 -60.000000 -60.437500 0.437500
4C B4 D1 4C 51 CB C6 B6 31 6A 80.000000 84.937500 4.937500
D1 CD 49 45 3C 32 BB 51 44 51 9.000000 8.500000 0.500000
CA B1 49 D2 44 51 52 B5 D0 5C 24.000000 25.062500 1.062500
4C C2 CC 4F 50 D0 51 C3 D1 D7 -15.000000 -15.625000 0.625000
52 A0 CF BA C7 51 4A 41 D0 EA -80.000000 -86.937500 6.937500
C6 4D 50 CB 50 BE 4C 4D D1 E1 -36.000000 -36.125000 0.125000
CA 50 D0 D2 AF B4 CC C2 C9 68 64.000000 64.843750 0.843750
D1 CA 4F 2D C3 52 45 50 CD C8 -4.000000 -4.125000 0.125000
D0 CB C5 50 BE D2 A1 C9 4F 63 44.000000 40.957031 3.042969
50 AD 3A 0E 51 52 49 D2 51 6A 80.000000 82.289062 2.289062
D0 CC 4B BA B2 52 4C C8 BE DA -20.000000 -18.750000 1.250000
B7 31 4C 4E 4A 4F C4 D1 B6 EA -80.000000 -82.343750 2.343750
CE 4C 37 C8 45 4F 49 CE C9 64 48.000000 49.968750 1.968750
4B CD C8 CA CC 42 D1 BF 4B 3B 1.375000 1.625000 0.250000
C9 3F CE C8 4F 42 52 AB B5 ED -104.000000 -98.500000 5.500000
CC CB 2F 52 AA 4E 51 50 D1 62 40.000000 38.593750 1.406250
52 4E D2 CC D0 4F CA D1 CE 68 64.000000 69.500000 5.500000
B7 B4 51 CD 4E 3E BB 4F 4E E7 -60.000000 -62.000000 2.000000
40 49 B4 CB D0 CA 4B CB BA D6 -14.000000 -13.625000 0.375000
B1 AB C3 AE C1 D0 50 D0 CD DA -20.000000 -20.984375 0.984375
4F CA 4F D1 CC 4F D1 CB 34 EC -96.000000 -99.750000 3.750000
44 50 CC C7 B5 B4 C1 4E 3E DA -20.000000 -19.437500 0.562500
D1 4F 50 49 52 2C B3 8D CF ED -104.000000 -100.301758 3.698242
4D 44 CA 3F CA C9 47 B7 30 E8 -64.000000 -66.007812 2.007812
CA D2 41 C4 48 3F CD CE 95 E1 -36.000000 -32.425781 3.574219
D1 51 29 CB C9 3E 4D CA 4D 6B 88.000000 92.078125 4.078125
38 D0 3E BA B1 D0 CC BD D1 64 48.000000 45.968750 2.031250
47 CA 4E 48 CE 4A D0 C9 D1 F0 -128.000000 -134.250000 6.250000
C9 4E CF CC AE 4E 48 CD C1 66 56.000000 57.718750 1.718750
CC BA D1 49 45 4E 46 48 49 E2 -40.000000 -37.250000 2.750000
C9 CB 50 43 4E B6 50 CD CD 52 10.000000 12.937500 2.937500
C3 50 4B 35 CE D1 B3 CD C8 E8 -64.000000 -65.812500 1.812500
4A 50 CA 42 CA C2 51 3E 50 E9 -72.000000 -77.625000 5.625000
51 4A 40 51 52 1F 51 4C D1 71 144.000000 153.585938 9.585938
4A 89 51 3E D1 C3 C3 D1 91 EB -88.000000 -85.486816 2.513184
CD 31 40 4E D0 39 D1 41 D2 61 36.000000 40.382812 4.382812
3A 4A 42 C6 23 B1 AB CF 51 60 32.000000 31.792969 0.207031
1B 3B 16 D0 4D C1 46 CD 52 67 60.000000 59.656250 0.343750
B4 CE 51 4C D0 BA 3A 4E 51 6A 80.000000 77.000000 3.000000
4E BE D0 4A C5 CE 4B BD C8 E8 -64.000000 -66.625000 2.625000
50 1D 1A 4B D2 48 45 43 CB E9 -72.000000 -69.714844 2.285156
4D 4D 4D 51 CD BA 22 49 CD D8 -16.000000 -15.359375 0.640625
4E C4 C9 D0 43 3E D0 3B 42 62 40.000000 41.500000 1.500000
D0 4B CA 47 CC 42 C1 51 44 6D 104.000000 109.750000 5.750000
D1 C4 CE C8 D1 4E C6 4B 40 68 64.000000 64.500000 0.500000
51 33 47 48 36 C9 4B D2 4F D0 -8.000000 -7.093750 0.906250
CB D0 40 51 CF CE 3C 45 4D 70 128.000000 136.000000 8.000000
47 CC 2F AB 21 D2 48 CA 4F 68 64.000000 71.621094 7.621094
CF CA 46 51 46 C3 30 CA B8 E6 -56.000000 -56.750000 0.750000
C1 D0 B2 CE C9 50 4A 51 49 EE -112.000000 -115.500000 3.500000
49 3F 50 D0 CB 3F 45 CE D1 66 56.000000 51.765625 4.234375
40 42 46 D1 4E D0 CA C9 4E 5B 22.000000 24.000000 2.000000
CB 50 C9 51 A9 4A 89 B1 CA 5F 30.000000 31.563477 1.563477
4A 4E 51 CE 4E B7 C9 4D CD E8 -64.000000 -64.062500 0.062500
51 C7 D1 B1 D1 CE CC D1 D1 B7 -0.937500 -4.687500 3.750000
43 CD 41 D1 C8 52 CD C4 3F E7 -60.000000 -61.750000 1.750000
CA 35 29 4D 46 37 52 4B D2 52 10.000000 11.824219 1.824219
4A CE 50 50 46 47 32 44 CD 56 14.000000 13.750000 0.250000
4A C9 C3 43 4C C6 C5 4E B2 69 72.000000 73.312500 1.312500
